,raceId,constructorId,points,position,wins
995,117,19,12.0,6,0
996,117,7,5.0,9,0
997,117,17,11.0,7,1
998,117,18,0.0,10,0
999,117,16,13.0,5,0
1000,117,15,9.0,8,0
1001,117,4,52.0,4,0
1002,117,6,103.0,1,4
1003,117,3,100.0,2,3
1004,117,1,85.0,3,2
1005,118,19,12.0,6,0
1006,118,7,7.0,9,0
1007,118,17,11.0,7,1
1008,118,18,0.0,10,0
1009,118,16,14.0,5,0
1010,118,15,9.0,8,0
1011,118,4,55.0,4,0
1012,118,6,118.0,1,5
1013,118,3,108.0,2,3
1014,118,1,95.0,3,2
1015,119,19,12.0,7,0
1016,119,7,14.0,6,0
1017,119,17,11.0,8,1
1018,119,18,0.0,10,0
1019,119,16,15.0,5,0
1020,119,15,9.0,9,0
1021,119,4,66.0,4,0
1022,119,6,120.0,1,5
1023,119,3,118.0,2,4
1024,119,1,103.0,3,2
1025,120,19,15.0,6,0
1026,120,7,14.0,7,0
1027,120,17,11.0,8,1
1028,120,18,0.0,10,0
1029,120,16,15.0,5,0
1030,120,15,9.0,9,0
1031,120,4,78.0,4,1
1032,120,6,121.0,2,5
1033,120,3,129.0,1,4
1034,120,1,115.0,3,2
1035,121,19,17.0,6,0
1036,121,7,14.0,7,0
1037,121,17,11.0,8,1
1038,121,18,0.0,10,0
1039,121,16,18.0,5,0
1040,121,15,9.0,9,0
1041,121,4,79.0,4,1
1042,121,6,137.0,2,6
1043,121,3,141.0,1,4
1044,121,1,120.0,3,2
1045,122,19,18.0,7,0
1046,122,7,14.0,8,0
1047,122,17,13.0,9,1
1048,122,18,0.0,10,0
1049,122,16,18.0,6,0
1050,122,15,19.0,5,0
1051,122,4,84.0,4,1
1052,122,6,147.0,1,7
1053,122,3,144.0,2,4
1054,122,1,128.0,3,2
1055,123,19,18.0,7,0
1056,123,7,16.0,8,0
1057,123,17,13.0,9,1
1058,123,18,0.0,10,0
1059,123,16,26.0,5,0
1060,123,15,19.0,6,0
1061,123,4,88.0,4,1
1062,123,6,158.0,1,8
1063,123,3,144.0,2,4
1064,123,1,142.0,3,2
1065,124,7,1.0,6,0
1066,124,18,2.0,5,0
1067,124,19,3.0,4,0
1068,124,1,4.0,3,0
1069,124,3,6.0,2,0
1070,124,6,10.0,1,1
1071,125,21,0.0,11,0
1072,125,17,0.0,10,0
1073,125,16,0.0,9,0
1074,125,15,3.0,6,0
1075,125,4,3.0,5,0
1076,125,7,1.0,8,0
1077,125,18,2.0,7,0
1078,125,19,3.0,4,0
1079,125,1,4.0,3,0
1080,125,3,22.0,1,1
1081,125,6,14.0,2,1
1082,126,21,0.0,11,0
1083,126,17,0.0,10,0
1084,126,16,0.0,9,0
1085,126,15,3.0,6,0
1086,126,4,6.0,4,0
1087,126,7,2.0,8,0
1088,126,18,2.0,7,0
1089,126,19,3.0,5,0
1090,126,1,8.0,3,0
1091,126,3,30.0,1,1
1092,126,6,24.0,2,2
1093,127,21,0.0,11,0
1094,127,17,0.0,10,0
1095,127,16,0.0,9,0
1096,127,15,3.0,6,0
1097,127,4,8.0,4,0
1098,127,7,2.0,8,0
1099,127,18,2.0,7,0
1100,127,19,3.0,5,0
1101,127,1,9.0,3,0
1102,127,3,37.0,2,1
1103,127,6,40.0,1,3
1104,128,21,1.0,9,0
1105,128,17,0.0,11,0
1106,128,16,0.0,10,0
1107,128,15,8.0,5,0
1108,128,4,8.0,4,0
1109,128,7,2.0,8,0
1110,128,18,2.0,7,0
1111,128,19,3.0,6,0
1112,128,1,13.0,3,0
1113,128,3,43.0,2,1
1114,128,6,50.0,1,4
1115,129,21,1.0,10,0
1116,129,17,2.0,8,0
1117,129,16,0.0,11,0
1118,129,15,8.0,5,0
1119,129,4,8.0,4,0
1120,129,7,2.0,9,0
1121,129,18,2.0,7,0
1122,129,19,3.0,6,0
1123,129,1,14.0,3,0
1124,129,3,50.0,2,1
1125,129,6,66.0,1,5
1126,130,21,2.0,10,0
1127,130,17,4.0,6,0
1128,130,16,0.0,11,0
1129,130,15,8.0,5,0
1130,130,4,11.0,4,0
1131,130,7,2.0,9,0
1132,130,18,2.0,8,0
1133,130,19,3.0,7,0
1134,130,1,24.0,3,1
1135,130,3,54.0,2,1
1136,130,6,72.0,1,5
1137,131,21,2.0,10,0
1138,131,17,6.0,6,0
1139,131,16,0.0,11,0
1140,131,15,8.0,5,0
1141,131,4,12.0,4,0
1142,131,7,2.0,9,0
1143,131,18,2.0,8,0
1144,131,19,3.0,7,0
1145,131,1,33.0,3,1
1146,131,3,54.0,2,1
1147,131,6,86.0,1,6
1148,132,21,2.0,10,0
1149,132,17,6.0,6,0
1150,132,16,0.0,11,0
1151,132,15,9.0,5,0
1152,132,4,14.0,4,0
1153,132,7,2.0,9,0
1154,132,18,2.0,8,0
1155,132,19,3.0,7,0
1156,132,1,37.0,3,1
1157,132,3,57.0,2,1
1158,132,6,102.0,1,7
1159,133,21,2.0,11,0
1160,133,17,6.0,6,0
1161,133,16,5.0,7,0
1162,133,15,10.0,5,0
1163,133,4,14.0,4,0
1164,133,7,2.0,10,0
1165,133,18,2.0,9,0
1166,133,19,3.0,8,0
1167,133,1,37.0,3,1
1168,133,3,61.0,2,1
1169,133,6,118.0,1,8
1170,134,21,2.0,11,0
1171,134,17,6.0,6,0
1172,134,16,5.0,7,0
1173,134,15,10.0,5,0
1174,134,4,15.0,4,0
1175,134,7,2.0,10,0
1176,134,18,2.0,9,0
1177,134,19,3.0,8,0
1178,134,1,47.0,3,1
1179,134,3,66.0,2,1
1180,134,6,128.0,1,9
1181,135,21,2.0,11,0
1182,135,17,6.0,6,0
1183,135,16,5.0,7,0
1184,135,15,11.0,5,0
1185,135,4,15.0,4,0
1186,135,7,2.0,10,0
1187,135,18,2.0,9,0
1188,135,19,3.0,8,0
1189,135,1,49.0,3,1
1190,135,3,76.0,2,1
1191,135,6,141.0,1,10
1192,136,21,2.0,11,0
1193,136,17,7.0,6,0
1194,136,16,5.0,7,0
1195,136,15,11.0,5,0
1196,136,4,15.0,4,0
1197,136,7,2.0,10,0
1198,136,18,2.0,9,0
1199,136,19,3.0,8,0
1200,136,1,54.0,3,1
1201,136,3,80.0,2,1
1202,136,6,157.0,1,11
1203,137,21,2.0,11,0
1204,137,17,7.0,6,0
1205,137,16,5.0,7,0
1206,137,15,11.0,5,0
1207,137,4,15.0,4,0
1208,137,7,2.0,10,0
1209,137,18,2.0,9,0
1210,137,19,4.0,8,0
1211,137,1,57.0,3,1
1212,137,3,86.0,2,1
1213,137,6,173.0,1,12
1214,138,21,2.0,11,0
1215,138,17,7.0,7,0
1216,138,16,6.0,8,0
1217,138,15,11.0,5,0
1218,138,4,20.0,4,0
1219,138,7,2.0,10,0
1220,138,18,2.0,9,0
1221,138,19,8.0,6,0
1222,138,1,57.0,3,1
1223,138,3,86.0,2,1
1224,138,6,189.0,1,13
1225,139,21,2.0,11,0
1226,139,17,7.0,8,0
1227,139,16,7.0,7,0
1228,139,15,11.0,5,0
1229,139,4,22.0,4,0
1230,139,7,2.0,10,0
1231,139,18,2.0,9,0
1232,139,19,8.0,6,0
1233,139,1,61.0,3,1
1234,139,3,89.0,2,1
1235,139,6,205.0,1,14
1236,140,21,2.0,11,0
1237,140,17,9.0,6,0
1238,140,16,7.0,8,0
1239,140,15,11.0,5,0
1240,140,4,23.0,4,0
1241,140,7,2.0,10,0
1242,140,18,2.0,9,0
1243,140,19,8.0,7,0
1244,140,1,65.0,3,1
1245,140,3,92.0,2,1
1246,140,6,221.0,1,15
1247,141,22,0.0,10,0
1248,141,18,0.0,9,0
1249,141,21,0.0,8,0
1250,141,20,0.0,7,0
1251,141,19,0.0,6,0
1252,141,16,0.0,5,0
1253,141,17,2.0,4,0
1254,141,15,4.0,3,0
1255,141,1,6.0,2,0
1256,141,6,14.0,1,1
1257,142,3,2.0,5,0
1258,142,22,0.0,10,0
1259,142,18,0.0,11,0
1260,142,21,0.0,6,0
1261,142,20,0.0,9,0
1262,142,19,0.0,8,0
1263,142,16,0.0,7,0
1264,142,17,5.0,3,0
1265,142,15,4.0,4,0
1266,142,1,11.0,2,0
1267,142,6,30.0,1,2
1268,143,3,2.0,6,0
1269,143,22,1.0,7,0
1270,143,18,0.0,11,0
1271,143,21,0.0,8,0
1272,143,20,0.0,9,0
1273,143,19,0.0,10,0
1274,143,16,3.0,5,0
1275,143,17,7.0,4,0
1276,143,15,8.0,3,0
1277,143,1,21.0,2,1
1278,143,6,36.0,1,2
1279,144,3,12.0,3,1
1280,144,22,1.0,7,0
1281,144,18,0.0,11,0
1282,144,21,0.0,8,0
1283,144,20,0.0,9,0
1284,144,19,0.0,10,0
1285,144,16,3.0,6,0
1286,144,17,10.0,4,0
1287,144,15,8.0,5,0
1288,144,1,30.0,2,1
1289,144,6,40.0,1,2
1290,145,3,18.0,3,1
1291,145,22,1.0,7,0
1292,145,18,0.0,11,0
1293,145,21,0.0,8,0
1294,145,20,0.0,9,0
1295,145,19,0.0,10,0
1296,145,16,7.0,6,0
1297,145,17,13.0,4,0
1298,145,15,9.0,5,0
1299,145,1,32.0,2,1
1300,145,6,50.0,1,3
1301,146,3,18.0,3,1
1302,146,22,1.0,8,0
1303,146,18,0.0,11,0
1304,146,21,1.0,7,0
1305,146,20,0.0,10,0
1306,146,19,0.0,9,0
1307,146,16,9.0,6,0
1308,146,17,13.0,4,0
1309,146,15,12.0,5,0
1310,146,1,42.0,2,2
1311,146,6,60.0,1,3
1312,147,3,18.0,3,1
1313,147,22,1.0,9,0
1314,147,18,0.0,11,0
1315,147,21,1.0,8,0
1316,147,20,1.0,10,0
1317,147,19,4.0,7,0
1318,147,16,12.0,5,0
1319,147,17,13.0,4,0
1320,147,15,12.0,6,0
1321,147,1,44.0,2,2
1322,147,6,76.0,1,4
1323,148,3,28.0,3,2
1324,148,22,1.0,10,0
1325,148,18,0.0,11,0
1326,148,21,1.0,9,0
1327,148,20,3.0,8,0
1328,148,19,5.0,7,0
1329,148,16,12.0,6,0
1330,148,17,13.0,5,0
1331,148,15,15.0,4,0
1332,148,1,48.0,2,2
1333,148,6,82.0,1,4
1334,149,3,37.0,3,2
1335,149,22,1.0,10,0
1336,149,18,0.0,11,0
1337,149,21,1.0,9,0
1338,149,20,3.0,8,0
1339,149,19,5.0,7,0
1340,149,16,12.0,6,0
1341,149,17,13.0,5,0
1342,149,15,15.0,4,0
1343,149,1,53.0,2,2
1344,149,6,94.0,1,5
1345,150,3,43.0,3,2
1346,150,22,1.0,10,0
1347,150,18,0.0,11,0
1348,150,21,1.0,9,0
1349,150,20,3.0,8,0
1350,150,19,5.0,7,0
1351,150,16,12.0,6,0
1352,150,17,15.0,5,0
1353,150,15,16.0,4,0
1354,150,1,56.0,2,2
1355,150,6,108.0,1,6
1356,151,3,46.0,3,2
1357,151,22,1.0,10,0
1358,151,18,0.0,11,0
1359,151,21,1.0,9,0
1360,151,20,3.0,8,0
1361,151,19,5.0,7,0
1362,151,16,12.0,6,0
1363,151,17,15.0,5,0
1364,151,15,19.0,4,0
1365,151,1,66.0,2,3
1366,151,6,118.0,1,6
1367,152,3,56.0,3,3
1368,152,22,6.0,7,0
1369,152,18,0.0,11,0
1370,152,21,1.0,10,0
1371,152,20,4.0,9,0
1372,152,19,5.0,8,0
1373,152,16,16.0,5,0
1374,152,17,15.0,6,0
1375,152,15,19.0,4,0
1376,152,1,66.0,2,3
1377,152,6,124.0,1,6
1378,153,3,59.0,3,3
1379,153,22,6.0,7,0
1380,153,18,0.0,11,0
1381,153,21,1.0,10,0
1382,153,20,4.0,9,0
1383,153,19,5.0,8,0
1384,153,16,16.0,5,0
1385,153,17,15.0,6,0
1386,153,15,20.0,4,0
1387,153,1,72.0,2,3
1388,153,6,140.0,1,7
1389,154,3,59.0,3,3
1390,154,22,10.0,7,0
1391,154,18,0.0,11,0
1392,154,21,1.0,10,0
1393,154,20,4.0,9,0
1394,154,19,5.0,8,0
1395,154,16,16.0,5,0
1396,154,17,16.0,6,0
1397,154,15,20.0,4,0
1398,154,1,81.0,2,3
1399,154,6,152.0,1,8
1400,155,3,73.0,3,4
1401,155,22,10.0,7,0
1402,155,18,0.0,11,0
1403,155,21,1.0,10,0
1404,155,20,4.0,9,0
1405,155,19,7.0,8,0
1406,155,16,17.0,5,0
1407,155,17,16.0,6,0
1408,155,15,20.0,4,0
1409,155,1,81.0,2,3
1410,155,6,161.0,1,8
1411,156,3,73.0,3,4
1412,156,22,10.0,7,0
1413,156,18,0.0,11,0
1414,156,21,1.0,10,0
1415,156,20,4.0,9,0
1416,156,19,9.0,8,0
1417,156,16,17.0,6,0
1418,156,17,19.0,5,0
1419,156,15,21.0,4,0
1420,156,1,95.0,2,4
1421,156,6,167.0,1,8
1422,157,3,80.0,3,4
1423,157,22,10.0,7,0
1424,157,18,0.0,11,0
1425,157,21,1.0,10,0
1426,157,20,4.0,9,0
1427,157,19,9.0,8,0
1428,157,16,17.0,6,0
1429,157,17,19.0,5,0
1430,157,15,21.0,4,0
1431,157,1,102.0,2,4
1432,157,6,179.0,1,9
1433,158,6,16.0,1,1
1434,158,3,4.0,2,0
1435,158,16,4.0,3,0
1436,158,22,2.0,4,0
1437,158,18,0.0,5,0
1438,158,20,0.0,6,0
1439,159,6,26.0,1,2
1440,159,3,7.0,4,0
1441,159,16,4.0,5,0
1442,159,22,8.0,2,0
1443,159,18,0.0,7,0
1444,159,20,0.0,8,0
1445,159,17,7.0,3,0
1446,159,21,0.0,6,0
1447,160,6,39.0,1,3
1448,160,3,7.0,5,0
1449,160,16,6.0,6,0
1450,160,22,8.0,3,0
1451,160,18,0.0,10,0
1452,160,20,0.0,11,0
1453,160,17,7.0,4,0
1454,160,21,0.0,8,0
1455,160,1,10.0,2,0
1456,160,15,1.0,7,0
1457,160,19,0.0,9,0
1458,161,6,43.0,1,3
1459,161,3,12.0,3,0
1460,161,16,6.0,6,0
1461,161,22,8.0,4,0
1462,161,18,0.0,10,0
1463,161,20,0.0,11,0
1464,161,17,8.0,5,0
1465,161,21,0.0,8,0
1466,161,1,26.0,2,1
1467,161,15,1.0,7,0
1468,161,19,0.0,9,0
1469,162,6,49.0,1,3
1470,162,3,15.0,3,0
1471,162,16,6.0,6,0
1472,162,22,8.0,5,0
1473,162,18,0.0,10,0
1474,162,20,0.0,11,0
1475,162,17,9.0,4,0
1476,162,21,0.0,8,0
1477,162,1,42.0,2,2
1478,162,15,1.0,7,0
1479,162,19,0.0,9,0
1480,163,6,62.0,1,4
1481,163,3,15.0,3,0
1482,163,16,6.0,6,0
1483,163,22,10.0,4,0
1484,163,18,0.0,10,0
1485,163,20,0.0,11,0
1486,163,17,9.0,5,0
1487,163,21,1.0,8,0
1488,163,1,52.0,2,2
1489,163,15,1.0,7,0
1490,163,19,0.0,9,0
1491,164,6,68.0,1,4
1492,164,3,15.0,3,0
1493,164,16,6.0,6,0
1494,164,22,14.0,4,0
1495,164,18,0.0,10,0
1496,164,20,0.0,11,0
1497,164,17,9.0,5,0
1498,164,21,1.0,9,0
1499,164,1,63.0,2,3
1500,164,15,3.0,8,0
1501,164,19,3.0,7,0
1502,165,6,84.0,1,5
1503,165,3,15.0,4,0
1504,165,16,6.0,6,0
1505,165,22,18.0,3,0
1506,165,18,0.0,10,0
1507,165,20,0.0,11,0
1508,165,17,10.0,5,0
1509,165,21,3.0,9,0
1510,165,1,66.0,2,3
1511,165,15,3.0,8,0
1512,165,19,3.0,7,0
1513,166,6,88.0,1,5
1514,166,3,17.0,4,0
1515,166,16,9.0,6,0
1516,166,22,18.0,3,0
1517,166,18,0.0,10,0
1518,166,20,0.0,11,0
1519,166,17,11.0,5,0
1520,166,21,3.0,9,0
1521,166,1,82.0,2,4
1522,166,15,3.0,8,0
1523,166,19,3.0,7,0
1524,167,6,92.0,2,5
1525,167,3,19.0,3,0
1526,167,16,12.0,5,0
1527,167,22,18.0,4,0
1528,167,18,0.0,10,0
1529,167,20,0.0,11,0
1530,167,17,11.0,6,0
1531,167,21,3.0,9,0
1532,167,1,98.0,1,5
1533,167,15,4.0,7,0
1534,167,19,3.0,8,0
1535,168,6,102.0,2,6
1536,168,3,22.0,3,0
1537,168,16,12.0,5,0
1538,168,22,18.0,4,0
1539,168,18,0.0,10,0
1540,168,20,0.0,11,0
1541,168,17,11.0,6,0
1542,168,21,4.0,8,0
1543,168,1,108.0,1,5
1544,168,15,6.0,7,0
1545,168,19,3.0,9,0
1546,169,6,111.0,2,6
1547,169,3,24.0,3,0
1548,169,16,12.0,6,0
1549,169,22,18.0,4,0
1550,169,18,0.0,10,0
1551,169,20,0.0,11,0
1552,169,17,12.0,5,0
1553,169,21,4.0,8,0
1554,169,1,122.0,1,6
1555,169,15,6.0,7,0
1556,169,19,3.0,9,0
1557,170,6,117.0,2,6
1558,170,3,30.0,3,0
1559,170,16,12.0,6,0
1560,170,22,18.0,4,0
1561,170,18,0.0,10,0
1562,170,20,0.0,11,0
1563,170,17,13.0,5,0
1564,170,21,4.0,8,0
1565,170,1,135.0,1,7
1566,170,15,6.0,7,0
1567,170,19,3.0,9,0
1568,171,6,127.0,2,7
1569,171,3,34.0,3,0
1570,171,16,13.0,6,0
1571,171,22,20.0,4,0
1572,171,18,0.0,10,0
1573,171,20,0.0,11,0
1574,171,17,13.0,5,0
1575,171,21,7.0,7,0
1576,171,1,141.0,1,7
1577,171,15,6.0,8,0
1578,171,19,3.0,9,0
1579,172,6,143.0,1,8
1580,172,3,34.0,3,0
1581,172,16,17.0,6,0
1582,172,22,20.0,4,0
1583,172,18,0.0,10,0
1584,172,20,0.0,11,0
1585,172,17,17.0,5,0
1586,172,21,7.0,7,0
1587,172,1,143.0,2,7
1588,172,15,6.0,8,0
1589,172,19,3.0,9,0
1590,173,6,156.0,1,9
1591,173,3,36.0,3,0
1592,173,16,18.0,5,0
1593,173,22,20.0,4,0
1594,173,18,0.0,10,0
1595,173,20,0.0,11,0
1596,173,17,17.0,6,0
1597,173,21,7.0,7,0
1598,173,1,153.0,2,7
1599,173,15,6.0,8,0
1600,173,19,3.0,9,0
1601,174,6,170.0,1,10
1602,174,3,36.0,3,0
1603,174,16,20.0,5,0
1604,174,22,20.0,4,0
1605,174,18,0.0,10,0
1606,174,20,0.0,11,0
1607,174,17,17.0,6,0
1608,174,21,7.0,7,0
1609,174,1,162.0,2,7
1610,174,15,6.0,8,0
1611,174,19,4.0,9,0
1612,74,4,46.0,1,4
1613,175,21,1.0,6,0
1614,175,24,2.0,5,0
1615,175,22,3.0,4,0
1616,175,3,4.0,3,0
1617,175,17,6.0,2,0
1618,175,6,10.0,1,1
1619,177,16,0.0,10,0
1620,176,18,0.0,9,0
1621,176,20,1.0,8,0
1622,176,1,10.0,2,1
1623,176,21,1.0,7,0
1624,176,24,2.0,6,0
1625,176,22,3.0,5,0
1626,176,3,7.0,4,0
1627,176,17,10.0,3,0
1628,177,15,1.0,9,0
1629,177,18,0.0,11,0
1630,177,20,1.0,8,0
1631,177,1,16.0,2,1
1632,177,21,1.0,7,0
1633,177,24,6.0,5,0
1634,177,22,5.0,6,0
1635,177,3,7.0,4,0
1636,177,17,13.0,3,0
1637,177,6,28.0,1,2
1638,176,6,18.0,1,1
1639,178,16,0.0,10,0
1640,178,15,1.0,9,0
1641,178,18,0.0,11,0
1642,178,20,1.0,8,0
1643,178,1,20.0,2,1
1644,178,21,1.0,7,0
1645,178,24,6.0,6,0
1646,178,22,8.0,4,0
1647,178,3,7.0,5,0
1648,178,17,16.0,3,0
1649,178,6,44.0,1,3
1650,179,16,0.0,10,0
1651,179,15,1.0,9,0
1652,179,18,0.0,11,0
1653,179,20,2.0,7,0
1654,179,1,36.0,2,2
1655,179,21,1.0,8,0
1656,179,24,6.0,6,0
1657,179,22,8.0,5,0
1658,179,3,9.0,4,0
1659,179,17,16.0,3,0
1660,179,6,51.0,1,3
1661,180,16,0.0,10,0
1662,180,15,2.0,8,0
1663,180,18,0.0,11,0
1664,180,20,2.0,7,0
1665,180,1,46.0,2,3
1666,180,21,1.0,9,0
1667,180,24,8.0,6,0
1668,180,22,14.0,4,0
1669,180,3,12.0,5,0
1670,180,17,16.0,3,0
1671,180,6,55.0,1,3
1672,181,16,0.0,10,0
1673,181,15,2.0,8,0
1674,181,18,0.0,11,0
1675,181,20,2.0,7,0
1676,181,1,52.0,2,3
1677,181,21,1.0,9,0
1678,181,24,12.0,6,0
1679,181,22,14.0,5,0
1680,181,3,15.0,4,0
1681,181,17,26.0,3,1
1682,181,6,58.0,1,3
1683,182,16,0.0,10,0
1684,182,15,3.0,7,0
1685,182,18,0.0,11,0
1686,182,20,2.0,8,0
1687,182,1,62.0,2,4
1688,182,21,1.0,9,0
1689,182,24,12.0,6,0
1690,182,22,14.0,5,0
1691,182,3,19.0,4,0
1692,182,17,31.0,3,1
1693,182,6,64.0,1,3
1694,183,16,0.0,10,0
1695,183,15,4.0,7,0
1696,183,18,0.0,11,0
1697,183,20,2.0,8,0
1698,183,1,72.0,2,4
1699,183,21,1.0,9,0
1700,183,24,12.0,6,0
1701,183,22,16.0,5,0
1702,183,3,19.0,4,0
1703,183,17,34.0,3,1
1704,183,6,74.0,1,4
1705,184,16,0.0,10,0
1706,184,15,4.0,7,0
1707,184,18,0.0,11,0
1708,184,20,3.0,8,0
1709,184,1,74.0,2,4
1710,184,21,1.0,9,0
1711,184,24,12.0,6,0
1712,184,22,16.0,5,0
1713,184,3,22.0,4,0
1714,184,17,38.0,3,1
1715,184,6,90.0,1,5
1716,185,16,0.0,10,0
1717,185,15,4.0,7,0
1718,185,18,0.0,11,0
1719,185,20,3.0,8,0
1720,185,1,90.0,2,5
1721,185,21,1.0,9,0
1722,185,24,14.0,6,0
1723,185,22,16.0,5,0
1724,185,3,22.0,4,0
1725,185,17,42.0,3,1
1726,185,6,94.0,1,5
1727,186,16,0.0,10,0
1728,186,15,4.0,7,0
1729,186,18,0.0,11,0
1730,186,20,3.0,8,0
1731,186,1,106.0,1,6
1732,186,21,1.0,9,0
1733,186,24,14.0,6,0
1734,186,22,16.0,5,0
1735,186,3,24.0,4,0
1736,186,17,47.0,3,1
1737,186,6,97.0,2,5
1738,187,16,0.0,10,0
1739,187,15,4.0,7,0
1740,187,18,0.0,11,0
1741,187,20,3.0,8,0
1742,187,1,108.0,1,6
1743,187,21,1.0,9,0
1744,187,24,17.0,5,0
1745,187,22,16.0,6,0
1746,187,3,30.0,4,0
1747,187,17,57.0,3,2
1748,187,6,102.0,2,5
1749,188,16,0.0,11,0
1750,188,15,4.0,8,0
1751,188,18,1.0,10,0
1752,188,20,9.0,7,0
1753,188,1,110.0,1,6
1754,188,21,1.0,9,0
1755,188,24,31.0,5,1
1756,188,22,16.0,6,0
1757,188,3,33.0,4,0
1758,188,17,57.0,3,2
1759,188,6,102.0,2,5
1760,189,16,0.0,11,0
1761,189,15,4.0,8,0
1762,189,18,1.0,10,0
1763,189,20,9.0,7,0
1764,189,1,114.0,2,6
1765,189,21,1.0,9,0
1766,189,24,36.0,4,1
1767,189,22,16.0,6,0
1768,189,3,33.0,5,0
1769,189,17,58.0,3,2
1770,189,6,118.0,1,6
1771,190,16,0.0,11,0
1772,190,15,5.0,8,0
1773,190,18,1.0,10,0
1774,190,20,9.0,7,0
1775,190,1,124.0,2,7
1776,190,21,1.0,9,0
1777,190,24,36.0,4,1
1778,190,22,16.0,6,0
1779,190,3,35.0,5,0
1780,190,17,61.0,3,2
1781,190,6,128.0,1,6
1782,191,1,16.0,1,1
1783,191,3,6.0,2,0
1784,191,6,3.0,3,0
1785,191,15,1.0,4,0
1786,191,22,0.0,5,0
1787,191,17,0.0,6,0
1788,191,20,0.0,7,0
1789,192,1,32.0,1,2
1790,192,3,8.0,2,0
1791,192,6,7.0,3,0
1792,192,15,1.0,5,0
1793,192,22,4.0,4,0
1794,192,17,0.0,6,0
1795,192,20,0.0,7,0
1796,192,24,0.0,8,0
1797,193,1,39.0,1,2
1798,193,3,8.0,3,0
1799,193,6,21.0,2,1
1800,193,15,3.0,5,0
1801,193,22,7.0,4,0
1802,193,17,0.0,6,0
1803,193,20,0.0,7,0
1804,193,24,0.0,8,0
1805,193,25,0.0,9,0
1806,193,18,0.0,10,0
1807,194,1,49.0,1,3
1808,194,3,13.0,3,0
1809,194,6,31.0,2,1
1810,194,15,4.0,5,0
1811,194,22,7.0,4,0
1812,194,17,0.0,6,0
1813,194,20,0.0,8,0
1814,194,24,0.0,10,0
1815,194,25,0.0,11,0
1816,194,18,0.0,7,0
1817,194,21,0.0,9,0
1818,195,1,65.0,1,4
1819,195,3,14.0,3,0
1820,195,6,35.0,2,1
1821,195,15,4.0,5,0
1822,195,22,10.0,4,0
1823,195,17,0.0,7,0
1824,195,20,0.0,9,0
1825,195,24,2.0,6,0
1826,195,25,0.0,11,0
1827,195,18,0.0,8,0
1828,195,21,0.0,10,0
1829,196,1,75.0,1,5
1830,196,3,16.0,4,0
1831,196,6,39.0,2,1
1832,196,15,4.0,6,0
1833,196,22,16.0,3,0
1834,196,17,0.0,8,0
1835,196,20,0.0,10,0
1836,196,24,2.0,7,0
1837,196,25,0.0,11,0
1838,196,18,0.0,9,0
1839,196,21,4.0,5,0
1840,197,1,75.0,1,5
1841,197,3,16.0,4,0
1842,197,6,53.0,2,2
1843,197,15,4.0,7,0
1844,197,22,25.0,3,0
1845,197,17,0.0,8,0
1846,197,20,0.0,11,0
1847,197,24,5.0,5,0
1848,197,25,0.0,10,0
1849,197,18,0.0,9,0
1850,197,21,4.0,6,0
1851,198,1,80.0,1,5
1852,198,3,19.0,4,0
1853,198,6,69.0,2,3
1854,198,15,4.0,7,0
1855,198,22,27.0,3,0
1856,198,17,0.0,8,0
1857,198,20,0.0,11,0
1858,198,24,5.0,5,0
1859,198,25,0.0,10,0
1860,198,18,0.0,9,0
1861,198,21,4.0,6,0
1862,199,1,86.0,1,5
1863,199,3,19.0,4,0
1864,199,6,83.0,2,4
1865,199,15,4.0,7,0
1866,199,22,32.0,3,0
1867,199,17,1.0,8,0
1868,199,20,0.0,11,0
1869,199,24,5.0,5,0
1870,199,25,0.0,10,0
1871,199,18,0.0,9,0
1872,199,21,4.0,6,0
1873,200,1,102.0,1,6
1874,200,3,20.0,4,0
1875,200,6,90.0,2,4
1876,200,15,4.0,7,0
1877,200,22,32.0,3,0
1878,200,17,3.0,8,0
1879,200,20,0.0,11,0
1880,200,24,5.0,5,0
1881,200,25,0.0,10,0
1882,200,18,0.0,9,0
1883,200,21,4.0,6,0
1884,201,1,118.0,1,7
1885,201,3,24.0,4,0
1886,201,6,92.0,2,4
1887,201,15,4.0,8,0
1888,201,22,32.0,3,0
1889,201,17,7.0,5,0
1890,201,20,0.0,11,0
1891,201,24,5.0,6,0
1892,201,25,0.0,10,0
1893,201,18,0.0,9,0
1894,201,21,4.0,7,0
1895,202,1,125.0,1,7
1896,202,3,30.0,4,0
1897,202,6,102.0,2,5
1898,202,15,4.0,8,0
1899,202,22,32.0,3,0
1900,202,17,10.0,5,0
1901,202,20,0.0,11,0
1902,202,24,5.0,6,0
1903,202,25,0.0,10,0
1904,202,18,0.0,9,0
1905,202,21,4.0,7,0
1906,203,1,125.0,1,7
1907,203,3,33.0,3,0
1908,203,6,102.0,2,5
1909,203,15,8.0,6,0
1910,203,22,32.0,4,0
1911,203,17,26.0,5,1
1912,203,20,1.0,9,0
1913,203,24,5.0,8,0
1914,203,25,0.0,11,0
1915,203,18,0.0,10,0
1916,203,21,6.0,7,0
1917,204,1,128.0,1,7
1918,204,3,33.0,3,0
1919,204,6,118.0,2,6
1920,204,15,10.0,6,0
1921,204,22,32.0,4,0
1922,204,17,31.0,5,1
1923,204,20,1.0,9,0
1924,204,24,5.0,8,0
1925,204,25,0.0,11,0
1926,204,18,0.0,10,0
