,raceId,driverId,constructorId,grid,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
6568,307,133,29,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6569,307,105,29,0,30,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6570,307,139,35,0,31,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6571,307,129,36,0,32,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6572,307,78,40,0,33,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6573,307,142,42,0,34,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6574,308,102,1,1,1,10.0,78,0 days 01:53:02.334000,6782334.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6575,308,95,3,5,2,6.0,78,0 days 01:53:20.682000,6800682.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6576,308,55,6,9,3,4.0,78,0 days 01:53:49.789000,6829789.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6577,308,90,22,8,4,3.0,77,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6578,308,117,6,7,5,2.0,77,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6579,308,139,35,12,6,1.0,77,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6580,308,123,27,16,7,0.0,76,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6581,308,92,17,23,8,0.0,76,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6582,308,103,26,13,9,0.0,76,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6583,308,100,27,26,10,0.0,76,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6584,308,109,35,21,11,0.0,75,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
6585,308,94,18,14,12,0.0,72,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.933,16
6586,308,57,32,25,13,0.0,64,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.4022857142857,44
6587,308,81,18,17,14,0.0,49,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6588,308,127,41,15,15,0.0,43,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,189.10762500000004,37
6589,308,131,25,2,16,0.0,42,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6590,308,119,3,3,17,0.0,42,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6591,308,87,34,19,18,0.0,41,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6592,308,105,29,22,19,0.0,39,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6593,308,138,25,11,20,0.0,35,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6594,308,88,26,20,21,0.0,24,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6595,308,110,17,10,22,0.0,21,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,189.10762500000004,37
6596,308,122,41,18,23,0.0,12,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.42771621621623,23
6597,308,99,39,24,24,0.0,9,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6598,308,77,1,6,25,0.0,9,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6599,308,137,22,4,26,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.4498928571429,22
6600,308,141,32,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6601,308,120,39,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6602,308,133,29,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6603,308,84,34,0,30,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6604,308,78,40,0,31,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6605,308,128,40,0,32,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6606,308,142,42,0,33,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6607,308,129,36,0,34,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6608,309,137,22,8,1,10.0,69,0 days 01:38:51.490000,5931490.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6609,309,131,25,9,2,6.0,69,0 days 01:39:23.322000,5963322.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6610,309,119,3,1,3,4.0,69,0 days 01:39:33.707000,5973707.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6611,309,110,17,11,4,3.0,69,0 days 01:40:11.700000,6011700.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6612,309,92,17,14,5,2.0,69,0 days 01:40:13.841000,6013841.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6613,309,95,3,2,6,1.0,68,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.81522222222225,10
6614,309,94,18,18,7,0.0,68,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6615,309,100,27,26,8,0.0,68,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6616,309,139,35,10,9,0.0,68,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6617,309,138,25,12,10,0.0,67,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6618,309,127,41,23,11,0.0,61,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6619,309,109,35,17,12,0.0,50,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6620,309,140,29,25,13,0.0,48,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,189.10762500000004,37
6621,309,122,41,13,14,0.0,42,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6622,309,55,6,7,15,0.0,34,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6623,309,103,26,19,16,0.0,29,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6624,309,117,6,4,17,0.0,27,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6625,309,123,27,16,18,0.0,27,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6626,309,102,1,3,19,0.0,25,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,210.933,91
6627,309,57,32,24,20,0.0,21,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6628,309,84,34,20,21,0.0,21,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6629,309,81,18,15,22,0.0,20,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6630,309,90,22,5,23,0.0,10,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.4498928571429,22
6631,309,77,1,6,24,0.0,4,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,98
6632,309,88,26,22,25,0.0,3,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,232.63299999999998,95
6633,309,105,29,21,26,0.0,2,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,189.10762500000004,37
6634,309,120,39,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6635,309,99,39,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6636,309,87,34,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6637,309,65,32,0,30,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6638,309,129,36,0,31,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6639,309,78,40,0,32,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6640,309,128,40,0,33,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6641,309,142,42,0,34,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6642,310,119,3,1,1,10.0,67,0 days 01:29:52.205000,5392205.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6643,310,95,3,2,2,6.0,67,0 days 01:29:53.541000,5393541.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6644,310,102,1,3,3,4.0,67,0 days 01:30:49.561000,5449561.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6645,310,110,17,11,4,3.0,66,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6646,310,90,22,9,5,2.0,66,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6647,310,103,26,23,6,1.0,66,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6648,310,81,18,14,7,0.0,66,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6649,310,123,27,10,8,0.0,65,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6650,310,57,32,24,9,0.0,65,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6651,310,65,32,25,10,0.0,65,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6652,310,131,25,8,11,0.0,65,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6653,310,138,25,13,12,0.0,64,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
6654,310,87,34,12,13,0.0,54,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6655,310,92,17,20,14,0.0,51,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6656,310,88,26,19,15,0.0,48,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6657,310,137,22,6,16,0.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,67
6658,310,55,6,4,17,0.0,42,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.61754545454548,8
6659,310,109,35,16,18,0.0,30,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6660,310,105,29,26,19,0.0,24,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6661,310,84,34,17,20,0.0,20,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,200.74654166666667,36
6662,310,122,41,22,21,0.0,19,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6663,310,117,6,7,22,0.0,16,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,210.933,91
6664,310,127,41,18,23,0.0,15,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6665,310,129,36,21,24,0.0,13,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6666,310,77,1,5,25,0.0,5,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6667,310,94,18,15,26,0.0,4,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6668,310,100,27,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6669,310,99,39,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6670,310,140,29,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6671,310,120,39,0,30,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6672,310,78,40,0,31,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6673,310,128,40,0,32,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6674,310,142,42,0,33,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6675,310,139,35,0,34,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6676,311,95,3,4,1,10.0,72,0 days 01:38:00.056000,5880056.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6677,311,117,6,2,2,6.0,72,0 days 01:38:05.059000,5885059.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6678,311,102,1,3,3,4.0,72,0 days 01:38:34.990000,5914990.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6679,311,55,6,6,4,3.0,72,0 days 01:38:35.976000,5915976.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6680,311,119,3,1,5,2.0,71,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6681,311,110,17,13,6,1.0,71,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6682,311,127,41,9,7,0.0,70,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6683,311,137,22,7,8,0.0,70,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6684,311,94,18,12,9,0.0,70,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6685,311,65,32,20,10,0.0,70,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6686,311,100,27,14,11,0.0,70,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6687,311,123,27,16,12,0.0,69,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
6688,311,90,22,8,13,0.0,63,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,68
6689,311,131,25,11,14,0.0,57,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6690,311,129,36,21,15,0.0,47,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.4022857142857,44
6691,311,103,26,23,16,0.0,43,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.07804761904762,7
6692,311,109,35,26,17,0.0,39,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,210.65453846153846,27
6693,311,87,34,17,18,0.0,36,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6694,311,88,26,22,19,0.0,32,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.07804761904762,7
6695,311,105,29,25,20,0.0,31,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6696,311,84,34,24,21,0.0,21,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6697,311,138,25,18,22,0.0,12,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6698,311,81,18,10,23,0.0,8,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
6699,311,122,41,15,24,0.0,7,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6700,311,77,1,5,25,0.0,6,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6701,311,92,17,19,26,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6702,311,57,32,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6703,311,120,39,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6704,311,99,39,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6705,311,140,29,0,30,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6706,311,139,35,0,31,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6707,311,78,40,0,32,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6708,311,128,40,0,33,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6709,311,142,42,0,34,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6710,312,95,3,1,1,10.0,59,0 days 01:27:35.479000,5255479.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6711,312,77,1,4,2,6.0,59,0 days 01:28:17.772000,5297772.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6712,312,117,6,5,3,4.0,59,0 days 01:28:35.629000,5315629.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6713,312,102,1,2,4,3.0,58,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.62599999999998,60
6714,312,137,22,8,5,2.0,58,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6715,312,92,17,17,6,1.0,58,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6716,312,131,25,10,7,0.0,58,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6717,312,138,25,15,8,0.0,58,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6718,312,94,18,23,9,0.0,58,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6719,312,139,35,18,10,0.0,57,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6720,312,81,18,20,11,0.0,57,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6721,312,57,32,25,12,0.0,57,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6722,312,109,35,11,13,0.0,56,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
6723,312,65,32,24,14,0.0,55,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.61575,51
6724,312,87,34,12,15,0.0,52,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6725,312,110,17,13,16,0.0,41,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6726,312,55,6,6,17,0.0,31,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
6727,312,88,26,22,18,0.0,29,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
6728,312,123,27,19,19,0.0,29,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6729,312,84,34,14,20,0.0,28,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,189.10762500000004,37
6730,312,105,29,26,21,0.0,25,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.07804761904762,7
6731,312,127,41,9,22,0.0,24,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,83
6732,312,90,22,7,23,0.0,21,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6733,312,103,26,21,24,0.0,21,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.07804761904762,7
6734,312,122,41,16,25,0.0,16,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6735,312,119,3,3,26,0.0,1,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
6736,312,100,27,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6737,312,140,29,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6738,312,120,39,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6739,312,99,39,0,30,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6740,312,129,36,0,31,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6741,312,78,40,0,32,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6742,312,128,40,0,33,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6743,312,142,42,0,34,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6744,313,95,3,1,1,10.0,45,0 days 01:19:29.661000,4769661.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6745,313,119,3,4,2,6.0,45,0 days 01:19:43.440000,4783440.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6746,313,55,6,6,3,4.0,45,0 days 01:19:47.279000,4787279.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6747,313,77,1,3,4,3.0,45,0 days 01:20:02.312000,4802312.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6748,313,110,17,7,5,2.0,45,0 days 01:20:47.198000,4847198.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6749,313,92,17,11,6,1.0,45,0 days 01:21:10.266000,4870266.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6750,313,102,1,2,7,0.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.62599999999998,60
6751,313,90,22,9,8,0.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6752,313,123,27,17,9,0.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6753,313,139,35,18,10,0.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6754,313,84,34,15,11,0.0,43,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6755,313,87,34,21,12,0.0,43,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6756,313,131,25,14,13,0.0,41,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,192.34253999999999,14
6757,313,117,6,5,14,0.0,37,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6758,313,122,41,12,15,0.0,36,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6759,313,109,35,20,16,0.0,35,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6760,313,137,22,8,17,0.0,27,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6761,313,138,25,13,18,0.0,26,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6762,313,100,27,26,19,0.0,22,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6763,313,127,41,16,20,0.0,21,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6764,313,57,32,23,21,0.0,19,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6765,313,88,26,22,22,0.0,15,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6766,313,81,18,19,23,0.0,14,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,215.74400000000003,24
6767,313,94,18,10,24,0.0,11,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,215.74400000000003,24
6768,313,103,26,25,25,0.0,9,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.07804761904762,7
6769,313,78,40,24,26,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
6770,313,105,29,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6771,313,143,32,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6772,313,99,39,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6773,313,128,40,0,30,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
6774,313,129,36,0,31,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6775,313,133,29,0,32,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6776,313,120,39,0,33,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6777,313,142,42,0,34,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
6778,314,102,1,1,1,10.0,77,0 days 01:49:12.796000,6552796.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6779,314,95,3,3,2,6.0,77,0 days 01:49:17.395000,6557395.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6780,314,119,3,2,3,4.0,77,0 days 01:49:28.390000,6568390.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6781,314,77,1,5,4,3.0,77,0 days 01:49:34.652000,6574652.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6782,314,55,6,6,5,2.0,77,0 days 01:49:44.185000,6584185.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
6783,314,122,41,9,6,1.0,76,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6784,314,110,17,17,7,0.0,76,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6785,314,90,22,15,8,0.0,76,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6786,314,92,17,16,9,0.0,76,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
6787,314,100,27,25,10,0.0,75,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6788,314,127,41,13,11,0.0,75,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6789,314,131,25,8,12,0.0,75,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6790,314,81,18,23,13,0.0,75,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
6791,314,57,32,26,14,0.0,74,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
6792,314,138,25,14,15,0.0,74,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
6793,314,78,40,24,16,0.0,74,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
6794,314,123,27,19,17,0.0,71,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6795,314,94,18,18,18,0.0,65,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6796,314,87,34,20,19,0.0,62,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,210.65453846153846,27
6797,314,84,34,10,20,0.0,59,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,68
6798,314,109,35,12,21,0.0,49,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6799,314,137,22,11,22,0.0,38,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
6800,314,103,26,21,23,0.0,38,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6801,314,88,26,22,24,0.0,38,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6802,314,139,35,7,25,0.0,37,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
6803,314,117,6,4,26,0.0,28,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
